"Year","Property_Name","Portfolio_Manager_ID","Street_Address","City","Province","Postal_Code","Country","Property_Type_Raw","GFA_sqft","Weekly_Operating_Hours","Electric_Grid_kWh","Natural_Gas_m3","Total_Energy_ekWh","EUI_ekWh_sqft","Total_GHG_kg","GHG_Intensity_kg_sqft"
2019,"Mount Pleasant Library",35000347,"599 MOUNT PLEASANT RD","Toronto","Ontario","M4S 2M5","Canada","Public libraries",5829,70,88389.409676,11576.796832,212029.59984176,36.3749527949494,24802.319594876,4.25498706379756
2019,"Nathan Phillips Square",34999109,"100 QUEEN ST W","Toronto","Ontario","M5H 2N1","Canada","Other",62,100,634029.978799,0,634029.978799,10226.289980629,18386.869385171,296.562409438242
2019,"Niagara C.C",34999238,"700 WELLINGTON ST W","Toronto","Ontario","M5V 1G7","Canada","Community centres",5296,100,66790.567559,0,66790.567559,12.6115120013218,1936.926459211,0.365733848038331
2019,"North Toronto Memorial Community Centre",34999467,"200 EGLINTON AVE W","Toronto","Ontario","M4R 1C3","Canada","Indoor swimming pools",74820,100,1403804.775097,239197.319697,3958432.14946096,52.9060698938915,500208.38961575,6.68549037176891
2019,"Northern District Library",35000351,"40 ORCHARD VIEW BLVD","Toronto","Ontario","M4R 1B9","Canada","Public libraries",48654,70,2638630.734452,177073.228298,4529772.81267464,93.1017555118724,416677.962859566,8.56410496278962
2019,"Oakwood Village Library",35000354,"341 OAKWOOD AVE","Toronto","Ontario","M6E 2W1","Canada","Public libraries",17270,70,175431.345778,16653.793333,353293.85857444,20.4570850361575,37079.446020255,2.14704377650579
2019,"Old City Hall",34999126,"60 QUEEN ST W","Toronto","Ontario","M5H 2M3","Canada","Administrative offices and related facilities, including municipal council chambers",350494,70,2497053.509709,0,2497053.509709,7.12438304139015,72414.551781561,0.206607108200314
2019,"Old City Hall - Cenotaph",34999126,"60 Queen St W","Toronto","Ontario","M5H 2M3","Canada","Other",1,168,8865.2495,0,8865.2495,8865.2495,257.0922355,257.0922355
2019,"Palmerston Library",35000355,"560 PALMERSTON AVE","Toronto","Ontario","M6G 2P7","Canada","Public libraries",8493,70,251061.496188,0,251061.496188,29.560990955846,7280.783389452,0.857268737719534
2019,"Pape Danforth Library",35000356,"701 PAPE AVE","Toronto","Ontario","M4K 3S6","Canada","Public libraries",8175,70,137852.33255,14322.563909,290817.31509812,35.573983498241,31511.362913139,3.85460096796807
2019,"Parkdale Library",35000357,"1303 QUEEN ST W","Toronto","Ontario","M6K 1L6","Canada","Public libraries",24083,70,246465.604345,36472.714153,635994.19149904,26.4084288294249,77211.586413918,3.20606180350945
2019,"Parliament Library",35000358,"269 GERRARD ST E","Toronto","Ontario","M5A 2G3","Canada","Public libraries",14634,70,192296.531501,16250.404598,365850.85260764,25.0000582621047,36793.626646287,2.51425629672591
2019,"Pelmo Park",34999246,"171 PELLATT AVE","Toronto","Ontario","M9N 2P5","Canada","Community centres",2573,100,82122.9555,11359.882756,203446.50333408,79.0697642184532,24203.900483776,9.40687931744112
2019,"Perth Dupont Library",35000359,"1589 DUPONT ST","Toronto","Ontario","M6P 3S5","Canada","Public libraries",3627,70,22472.480929,5812.882385,84554.0648008,23.312397243121,11818.249008526,3.25840888021119
2019,"Police Dog Service",35000283,"44 BEECHWOOD DR","Toronto","Ontario","M4K 3H8","Canada","Police stations and associated offices and facilities",9440,168,156924.976842,7411.252706,236077.15574208,25.0081732777627,18787.840776644,1.9902373704072
2019,"Police Headquarters",35000285,"40 COLLEGE ST","Toronto","Ontario","M5G 2J3","Canada","Police stations and associated offices and facilities",425000,168,11103061.360355,472701.860124,16151517.2264793,38.0035699446572,1230049.0527485,2.89423306529059
2019,"Police Marine Hq",35000286,"259 QUEENS QUAY W","Toronto","Ontario","M5V 1A2","Canada","Police stations and associated offices and facilities",23035,168,366337.547888,62880.333454,1037899.50917672,45.0574998557291,131416.909453886,5.70509700255637
2019,"Property Dept Workshop",34999127,"786 DUNDAS ST E","Toronto","Ontario","M4M 1R1","Canada","Administrative offices and related facilities, including municipal council chambers",39170,70,113003.255456,84720.464796,1017817.81947728,25.9846264865274,166025.10728134,4.238578179253
2019,"Public Health HQ",34999128,"277 VICTORIA ST","Toronto","Ontario","M5B 1W2","Canada","Administrative offices and related facilities, including municipal council chambers",111385,70,2002894.677948,44929.833333,2482745.29794444,22.2897634146828,144394.155493185,1.29635189202482
2019,"Regent Park",34999249,"417 GERRARD ST E","Toronto","Ontario","M5A 2H4","Canada","Community centres",6168,100,48335.669129,0,48335.669129,7.83652223232815,1401.734404741,0.227259144737516
2019,"Regent Park Aquatic Centre",34999468,"640 DUNDAS ST E","Toronto","Ontario","M5A 2B8","Canada","Indoor swimming pools",30505,100,996624.973484,24392.304625,1257134.786879,41.2107781307654,75759.741415661,2.48351881382268
2019,"Regent Park Community Centre",34999250,"402 SHUTER ST","Toronto","Ontario","M5A 1X6","Canada","Community centres",55004,100,831696.277258,1226.793668,844798.43363224,15.3588545129852,26475.86267671,0.481344314535488
2019,"Regent Park Early Learning & Child Care Centre",34999183,"40 REGENT ST","Toronto","Ontario","M5A 3N7","Canada","Other",15963,100,273895.086,0,273895.086,17.1581210298816,7942.957494,0.497585509866567
2019,"Riverdale Library",35000363,"370 BROADVIEW AVE","Toronto","Ontario","M4K 2M8","Canada","Public libraries",9658,70,155990.053474,18505.262352,353626.25539336,36.6148535300642,40072.320528938,4.14913238030006
2019,"Runnymede Library",35000364,"2178 BLOOR ST W","Toronto","Ontario","M6S 1M8","Canada","Public libraries",12034,70,162903.137548,22092.316128,398849.07379504,33.1435161870567,47163.53027078,3.91918981808044
2019,"S Walter Stewart Library",35000365,"170 MEMORIAL PARK AVE","Toronto","Ontario","M4J 2K5","Canada","Public libraries",25847,70,349388.053871,22162.697704,586085.66534972,22.6751911382257,52706.795851643,2.03918427096541
2019,"S.H. Armstrong Community Centre",34999251,"60 WOODFIELD RD","Toronto","Ontario","M4L 2W6","Canada","Community centres",18277,100,218810.342299,24520.406667,480688.28550256,26.3001742902314,53449.201133978,2.92439684488581
2019,"Sanderson Library",35000366,"327 BATHURST ST","Toronto","Ontario","M5T 1J1","Canada","Public libraries",12702,70,206901.952085,16822.516529,386566.42861472,30.4335087871768,38316.210862674,3.01654943022154
2019,"Scadding Court C.C.",34999469,"707 DUNDAS ST W","Toronto","Ontario","M5T 2W6","Canada","Indoor swimming pools",46694,100,900229.72771,125917.8225,2245032.07201,48.0796691654174,267994.79912609,5.73938405632608
2019,"South District Office & Workshop",34999132,"149 RIVER ST","Toronto","Ontario","M5A 3P8","Canada","Administrative offices and related facilities, including municipal council chambers",13487,70,123973.869791,31940.468301,465098.07124568,34.4849166787039,64952.88183016,4.81596217321569
2019,"Spadina Road Library",35000368,"10 SPADINA RD","Toronto","Ontario","M5R 2S7","Canada","Public libraries",3952,70,74196.054694,10207.303371,183210.05469628,46.358819508168,21759.915361817,5.50605145794965
2019,"St Albans Boys Club",34999470,"843 PALMERSTON AVE","Toronto","Ontario","M6G 2R8","Canada","Indoor swimming pools",23293,100,268158.76511,72835.486129,1046041.75696772,44.9079876773159,147693.573041999,6.34068488567376
2019,"St Clair Silverthorn Library",35000369,"1748 ST CLAIR AVE W","Toronto","Ontario","M6N 1J3","Canada","Public libraries",4587,70,31356.870903,6219.677419,97783.02573792,21.3174244032963,12857.349578086,2.80299750993809
2019,"St Lawrence Community Recreation Centre",34999471,"246 THE ESPLANADE","Toronto","Ontario","M5A 4J6","Canada","Indoor swimming pools",46113,100,904151.700484,272073.676366,3809898.56407288,82.6209217373166,548873.931613122,11.9028024984955
2019,"St Lawrence Hall",34999133,"157 KING ST E","Toronto","Ontario","M5A 1J3","Canada","Administrative offices and related facilities, including municipal council chambers",55413,70,904369.368774,66843.583871,1618258.84451628,29.2035956276736,154633.236310637,2.79055882754294
2019,"St Lawrence Library",35000370,"171 FRONT ST E","Toronto","Ontario","M5A 4H3","Canada","Public libraries",4833,70,54084.002689,0,54084.002689,11.1905654229257,1568.436077981,0.324526397264846
2019,"Stan Wadlow Clubhouse",34999255,"373 CEDARVALE AVE","Toronto","Ontario","M4C 4K7","Canada","Community centres",10323,100,82082.014029,85648.753361,996810.69992448,96.5621137193141,166911.633613322,16.1689076444175
2019,"Sunshine Center for Seniors",34999256,"446 LAKESHORE AVE","Toronto","Ontario","M5J 2H3","Canada","Community centres",2250,100,59109.400972,0,59109.400972,26.2708448764444,1714.172628188,0.761854501416889
2019,"TPS Station #43/Amelie House",34999138,"126 PAPE AVE","Toronto","Ontario","M4M 2V8","Canada","Administrative offices and related facilities, including municipal council chambers",9365,70,88580.053857,33468.761898,446026.43092764,47.6269547173134,66862.313167911,7.13959563992643
2019,"Toronto Island Filtration Plant",34999256,"446 LAKESHORE AVE","Toronto","Ontario","M5J 2H3","Canada","Other",340,168,2504.893267,0,2504.893267,7.36733313823529,72.641904743,0.213652661008824
2019,"Toronto Island Service Office",34999135,"1 Lakeshore Ave","Toronto","Ontario","M5J 2W2","Canada","Administrative offices and related facilities, including municipal council chambers",20968,70,108653.157235,23641.866667,361148.29323856,17.223783538657,48566.967427122,2.31624224661971
2019,"Toronto Reference Library",35000374,"789 YONGE ST","Toronto","Ontario","M4W 2G8","Canada","Public libraries",426535,70,7933820.025419,485349.980328,13117357.815322,30.7532976551093,1162438.09294724,2.72530529252521
2019,"Traffic Services and Garage",35000291,"9 HANNA AVE","Toronto","Ontario","M6K 1W8","Canada","Police stations and associated offices and facilities",297988,168,3764608.149515,753220.747103,11809005.728575,39.629131805895,1556110.6915208,5.22205824234801
2019,"Trinity Community Recreation Centre",34999473,"155 CRAWFORD ST","Toronto","Ontario","M6J 2V5","Canada","Indoor swimming pools",36909,100,609521.555387,236097.953869,3131047.70270792,84.8315506436891,471220.294488572,12.7670837597489
2019,"University Settlement",34999474,"23 GRANGE RD","Toronto","Ontario","M5T 1C3","Canada","Indoor swimming pools",47566,100,521829.930032,134599.660857,1959354.30798476,41.1923287218761,273699.016477225,5.75408940161512
2019,"Wallace Emerson Community Centre",34999420,"1260 DUFFERIN ST","Toronto","Ontario","M6H 4C3","Canada","Indoor recreational facilities",51882,100,1112784.580323,150718.473125,2722457.873298,52.4740347962299,321800.939702492,6.20255463749454
2019,"Ward's Island Sewage Pumping Station",34999363,"235 CIBOLA AVE","Toronto","Ontario","M5J 2W6","Canada","Facilities related to the pumping of sewage",1,168,3583.920865,0,3583.920865,3583.920865,103.933705085,103.933705085
2019,"Waterfront Neighbourhood Centre",34999262,"627 QUEENS QUAY W","Toronto","Ontario","M5V 3G3","Canada","Community centres",123214,100,958721.909451,86867.510543,1886466.92205024,15.3104916815479,194675.423127182,1.5799781122858
2019,"Wellesley Community Centre",34999263,"495 SHERBOURNE ST","Toronto","Ontario","M4X 1K7","Canada","Community centres",41904,100,883221.768064,299099.253606,4077601.79657608,97.308175748761,600183.097450982,14.3228116039276
2019,"Wellesley Place Employment & Social Services",34999139,"111 WELLESLEY ST E","Toronto","Ontario","M4Y 3A7","Canada","Administrative offices and related facilities, including municipal council chambers",52108,70,1052794.378355,0,1052794.378355,20.2040834105128,30531.036972295,0.585918418904871
2019,"Weston Library",35000376,"2 KING ST","Toronto","Ontario","M9N 1K9","Canada","Public libraries",11944,70,152355.4608,15717.611996,320219.55691728,26.8100767680241,34611.841007516,2.89784335294005
2019,"Wychwood Library",35000379,"1431 BATHURST ST","Toronto","Ontario","M5R 3J2","Canada","Public libraries",6381,70,94083.448971,0,94083.448971,14.7443110752233,2728.420020159,0.427585021181476
2019,"York Civic Center",34999140,"2700 EGLINTON AVE W","Toronto","Ontario","M6M 1V1","Canada","Administrative offices and related facilities, including municipal council chambers",72915,70,1005761.754567,117126.850877,2256676.52193336,30.9494140016918,254167.77141716,3.48580911221505
2019,"York Humber Employment & Social Services",34999141,"605 ROGERS RD","Toronto","Ontario","M6M 1B9","Canada","Administrative offices and related facilities, including municipal council chambers",32980,70,443222.098806,0,443222.098806,13.4391176108551,12853.440865374,0.389734410714797
2019,"York Recreation Centre",34999475,"115 Black Creek Dr","Toronto","Ontario","M6N 2K6","Canada","Indoor swimming pools",67879,100,1750514.374677,186032.063403,3737336.81182104,55.0588077582321,408132.510662796,6.01264766220475
2019,"Yorkville Library",35000381,"22 YORKVILLE AVE","Toronto","Ontario","M4W 1L4","Canada","Public libraries",9053,70,217279.172191,21559.972832,447539.68203676,49.4355111053529,47717.803803811,5.27093823084182
2019,"zz55 John St Ltg Beacon",34999123,"55 John St","Toronto","Ontario","M5V 3C6","Canada","Other",1,168,512932.423875,0,512932.423875,512932.423875,14875.040292375,14875.040292375
