Year,Year_scaled,Property_Name,Portfolio_Manager_ID,Building_Type,GFA_sqft,Weekly_Operating_Hours,Electric_Grid_kWh,Natural_Gas_m3,ELEC_factor_used,EUI_ekWh_sqft,GHG_Intensity_kg_sqft,log_EUI,log_GHG_intensity,log_GFA,log_Hours
2019,2,Fairbank Memorial Community Centre,34999214,Community Center,19364,100.0,291066.728294,38340.533333,0.029,36.17762984354679,4.239470132886749,3.5884409676926543,1.4444382927758472,9.871170951059584,4.605170185988092
2019,2,Fairmount Park Community Centre,34999456,Recreation,4359,100.0,6167.471994,0.0,0.029,1.414882311080523,0.04103158702133517,0.3470463552549309,-3.193413093740732,8.379997952238393,4.605170185988092
2019,2,Fire Academy,34999302,Fire Station,61214,168.0,778825.880129,127138.279476,0.029,34.904804537077794,4.358783699760463,3.55262448555216,1.4721930504972995,11.022131200509191,5.123963979403259
2019,2,Fire Station 131,34999315,Fire Station,5845,168.0,66650.060646,17465.804684,0.029,43.31648497367322,6.070943123472712,3.768533277882079,1.8035139675444896,8.67334187390617,5.123963979403259
2019,2,Fire Station 132,34999316,Fire Station,7664,168.0,89333.935466,35723.934407,0.029,61.43861624905533,9.292322824159838,4.118038566597761,2.229188556465649,8.944289319650697,5.123963979403259
2019,2,Fire Station 134,34999318,Fire Station,7126,168.0,42212.997706,16126.938387,0.029,30.093839416104405,4.519228960833708,3.404320480245637,1.508341395406706,8.871505346165781,5.123963979403259
2019,2,Fire Station 135,34999319,Fire Station,12718,168.0,159102.602742,51217.91534,0.029,55.52051726475861,8.099040010037585,4.0167526328835095,2.091745537375355,9.450773591827353,5.123963979403259
2019,2,Fire Station 135 - OLD,34999320,Fire Station,10592,168.0,20771.304218,142.0,0.029,2.1042167879531726,0.0826236614729985,0.7439433256670257,-2.4934591809657323,9.26785427817679,5.123963979403259
2019,2,Fire Station 224,34999335,Fire Station,3767,168.0,60172.032314,15582.706668,0.029,60.15273149143615,8.409707578002125,4.096886852718572,2.1293867026314848,8.23403420769204,5.123963979403259
2019,2,Fire Station 226,34999337,Fire Station,11808,168.0,50382.720589,30924.973618,0.029,32.23758797673103,5.1548080299169206,3.4731331002221504,1.6399298771861663,9.376532546840254,5.123963979403259
2019,2,Fire Station 227,34999338,Fire Station,10484,168.0,69269.635399,20512.180348,0.029,27.502834940446398,3.9500875500838424,3.314289088102752,1.3737377432455877,9.257605564443297,5.123963979403259
2019,2,Fire Station 311,34999349,Fire Station,12755,168.0,54627.360724,19806.564748,0.029,20.867226360849866,3.107221038173579,3.0381798114831744,1.133728769873866,9.453678630575912,5.123963979403259
2019,2,Fire Station 312,34999350,Fire Station,9806,168.0,107838.598551,30090.394185,0.029,43.76952972127269,6.213641299955538,3.778937906828718,1.8267470848044973,9.190749722211178,5.123963979403259
2019,2,Fire Station 313,34999351,Fire Station,12099,168.0,148330.884872,40052.464552,0.029,47.6147786004926,6.714801228670137,3.8631431878503117,1.9043142284455143,9.400878083541478,5.123963979403259
2019,2,Fire Station 314,34999352,Fire Station,11937,168.0,56592.754447,25210.219268,0.029,27.296464457505234,4.194523003500963,3.3067571867530616,1.4337796274949108,9.387398099095039,5.123963979403259
2019,2,Fire Station 315,34999353,Fire Station,7244,168.0,1068.727999,30332.17409,0.029,44.86697229157924,8.047915452631281,3.8037019403672945,2.085413107913444,8.887928819003305,5.123963979403259
2019,2,Fire Station 322,34999355,Fire Station,7535,168.0,48937.66813,21158.316364,0.029,36.484205294959516,5.582523969610351,3.5968794352881432,1.71964099842835,8.927314111060596,5.123963979403259
2019,2,Fire Station 323,34999356,Fire Station,10236,168.0,116253.413808,46607.473992,0.029,59.9864435367878,9.076231588419697,4.0941185956400385,2.2056590831654,9.23366619727968,5.123963979403259
2019,2,Fire Station 324,34999357,Fire Station,13153,168.0,51525.7419,25899.386411,0.029,24.94725072374972,3.896218947056261,3.2167636246931286,1.3600065821109633,9.48440514846878,5.123963979403259
2019,2,Fire Station 325,34999358,Fire Station,10129,168.0,148664.3155,29282.313871,0.029,45.55231786378517,5.979128255078587,3.8188615085536863,1.788274780593367,9.223157875686796,5.123963979403259
2019,2,Fire Station 331,59463292,Fire Station,10979,168.0,83008.482588,36737.529721,0.029,43.29768649314874,6.64723932863585,3.7680992038615972,1.8942016299228988,9.303739636234733,5.123963979403259
2019,2,Fire Station 332,34999360,Fire Station,24865,168.0,290872.614968,56494.761931,0.029,35.96367071751779,4.70387064160559,3.5825092821891027,1.5483857105595278,10.12121647114884,5.123963979403259
2019,2,Fire Station 333,34999361,Fire Station,12723,168.0,135256.372885,40882.129288,0.029,44.948323011934285,6.480940436682621,3.805513452367042,1.86886562895166,9.4511666581427,5.123963979403259
2019,2,Fire Station 334/TPS Station #36,34999362,Fire Station,13003,168.0,395796.823645,26259.205806,0.029,52.0068554682058,4.76213506414143,3.9513755458188697,1.5606961105648938,9.47293537905132,5.123963979403259
2019,2,Fire Station 335/TPS Station #59,34999363,Fire Station,4402,168.0,113695.023033,8749.52031,0.029,47.0558609595184,4.567238569619946,3.8513354270197526,1.5189087705481645,8.389814262086407,5.123963979403259
2019,2,Fire Station 341,34999364,Fire Station,9268,168.0,73332.387412,27671.469333,0.029,39.79970650501079,5.964990485934506,3.683859538017242,1.7859074605669656,9.134322885552267,5.123963979403259
2019,2,Fire Station 342,34999365,Fire Station,3057,168.0,26484.775839,14287.467319,0.029,58.578647957448474,9.229402426931632,4.0703702608575165,2.2223943039412632,8.025189321890835,5.123963979403259
2019,2,Fire Station 343,34999366,Fire Station,9827,168.0,53676.429965,27014.64428,0.029,34.82169847108985,5.439274257745497,3.5502407117572363,1.6936456434654794,9.192888978362427,5.123963979403259
2019,2,Fire Station 344,34999367,Fire Station,11238,168.0,69443.191759,24384.667273,0.029,29.35321571762235,4.347463818512547,3.379402104756933,1.4695926448453782,9.327056171672144,5.123963979403259
2019,2,Fire Station 345,34999368,Fire Station,12809,168.0,134014.846773,42270.033834,0.029,45.70683176829729,6.642764115194864,3.8222477783750395,1.893528159275724,9.457903327831136,5.123963979403259
2019,2,Fire Station 421,34999373,Fire Station,9461,168.0,109856.248523,29001.125794,0.029,44.349251876431666,6.225239811588733,3.792095839987194,1.8286119655587403,9.154933364704444,5.123963979403259
2019,2,Fire Station 422,34999374,Fire Station,7944,168.0,61289.530933,24097.24,0.029,40.11178929166666,6.0508804679074775,3.691670288402207,1.800203793339546,8.980172205725008,5.123963979403259
2019,2,Fire Station 423,34999375,Fire Station,12335,168.0,112163.598776,42555.654627,0.029,45.939034470398056,6.891135541383949,3.8273151798524094,1.930235881516119,9.420196028963456,5.123963979403259
2019,2,Fire Station 424,34999376,Fire Station,5866,168.0,39831.474732,34531.573521,0.029,69.66053186775997,11.505329952449538,4.243633900104802,2.4428104021242927,8.676928249537397,5.123963979403259
2019,2,Fire Station 425,34999377,Fire Station,7955,168.0,55815.723359,11684.474017,0.029,22.703445111321184,3.0250824090594595,3.1225166799904627,1.1069383337760144,8.981555940771887,5.123963979403259
2019,2,Fire Station 426,34999378,Fire Station,12486,168.0,179842.793188,39171.630793,0.029,47.90932324661541,6.444349171536521,3.8693101252810798,1.863203649373828,9.43236329562169,5.123963979403259
2019,2,Fire Station 442,34999385,Fire Station,15479,168.0,225850.755806,15688.450643,0.029,25.415298706198072,2.3701263391418697,3.235351303975502,0.8629432613810346,9.647239545573877,5.123963979403259
2019,2,Fire Warehouse & Mechanical Building,34999390,Fire Station,23002,168.0,187749.525061,34607.290834,0.029,24.230736073737933,3.126916873266803,3.1876219129777414,1.140047494581199,10.043336447652527,5.123963979403259
2019,2,"Forensic Service, Store & Garage",35000277,Police Station,62484,168.0,1575954.266742,230789.571088,0.029,64.66914547663146,7.826794696171277,4.1692842017734195,2.0575530642718705,11.0426658029509,5.123963979403259
2019,2,Forest Hill Community Centre,34999218,Community Center,32841,100.0,595800.678838,74392.600806,0.029,42.334693080176606,4.877634841650011,3.745606917278817,1.584660438781383,10.399433013772667,4.605170185988092
2019,2,Forestry W District Office,34999118,Office,8999,70.0,82232.951163,27634.713871,0.029,41.934847794786094,6.16413389597933,3.736117170878962,1.8187476394768651,9.104868739033948,4.248495242049359
2019,2,Former Hydro Building,34999119,Office,22497,70.0,238210.039291,38395.00331,0.029,28.815783199617726,3.585584411163666,3.360923264794031,1.2769214764322683,10.021137245969499,4.248495242049359
2019,2,Fort York Library,35000323,Library,16008,70.0,286110.285774,15178.375478,0.029,27.999458763058467,2.3397587194330334,3.33218518009761,0.8500478126998645,9.68084387626357,4.248495242049359
2019,2,Frankland Community Centre,34999457,Recreation,15308,100.0,25125.262277,0.0,0.029,1.6413158006924484,0.04759815822008101,0.49549823764687134,-3.0449612113487916,9.636130846545592,4.605170185988092
2019,2,Gerrard Ashdale Library,35000324,Library,6504,70.0,72728.771135,6911.093738,0.029,22.530635340842558,2.365520515623155,3.1148759538176325,0.8609980888999686,8.780172651227646,4.248495242049359
2019,2,Glenlong Community Centre,34999405,Recreation,10236,100.0,405606.870948,48829.229898,0.029,90.57278685606096,10.312968922582062,4.506153802102942,2.3334022219076966,9.23366619727968,4.605170185988092
2019,2,Harrison Pool,34999459,Recreation,15263,100.0,199090.873294,91055.7875,0.029,76.75861126868898,11.83855094758737,4.34066557911405,2.4713612357825605,9.633186877915122,4.605170185988092
2019,2,Harwood Hall,34999220,Community Center,4306,100.0,19853.752471,10343.250667,0.029,30.264670133432418,4.74805930166419,3.4099810300089324,1.5577359664891781,8.367764677924308,4.605170185988092
2019,2,Health Office - Jane Street Clinic,34999121,Office,2540,70.0,14265.529211,599.858667,0.029,8.138590462425196,0.616546789931496,2.0966170031559757,-0.4836210631806582,7.8399193600125825,4.248495242049359
2019,2,High Park Library,35000327,Library,8850,70.0,125930.453375,19178.988761,0.029,37.374243315534464,4.5756859387294915,3.6209817857676945,1.5207566194515416,9.088172738001974,4.248495242049359
2019,2,Jane & Dundas Library,35000332,Library,11955,70.0,193715.040743,20173.866666,0.029,34.226008928137176,3.7115628646535344,3.532985850013555,1.311453045234402,9.388904879892426,4.248495242049359
2019,2,Jimmie Simpson Recreation Centre,34999411,Recreation,43906,100.0,1036133.842323,219324.969355,0.029,76.94903919815971,10.280397839892544,4.343143374153132,2.330238959656831,10.689806263983868,4.605170185988092
2019,2,John Innes Community Recreation Centre,34999460,Recreation,28055,100.0,391374.959491,72057.640645,0.029,41.38123548670825,5.338535074114561,3.7228275289695136,1.6749512846463994,10.241922148185072,4.605170185988092
2019,2,Jones Library,35000334,Library,3636,70.0,80249.340722,11340.77599,0.029,55.381965977777774,6.631700098385039,4.014254016892016,1.8918611964222583,8.19863945529737,4.248495242049359
2019,2,Joseph J. Piccininni Community Centre,34999461,Recreation,70030,100.0,1040587.799162,153411.680422,0.029,38.255384064957305,4.639167274973012,3.644284310234969,1.5345348835314625,11.156679000649563,4.605170185988092
2019,2,June Rowlands Park,34999227,Community Center,2777,100.0,37124.897024,6156.051592,0.029,37.04412244384588,4.646163889783219,3.6121097006649903,1.536041909185205,7.9291264873067995,4.605170185988092
2019,2,Ledbury Park,34999414,Recreation,5780,100.0,171446.499471,19441.880461,0.029,65.58577556997923,7.321764852982699,4.1833588366142695,1.990851399047502,8.662158961666423,4.605170185988092
2019,2,Lillian H Smith Library,35000337,Library,38935,70.0,1106655.612291,35253.816032,0.029,38.09339585238886,2.5636469334509058,3.6400409299003837,0.9414308281145016,10.569648868011086,4.248495242049359
2019,2,Locke Library,35000338,Library,11647,70.0,224849.449059,71624.5045,0.029,84.98318512226324,12.373255530798573,4.442453414829925,2.5155373313097473,9.362803915102651,4.248495242049359
2019,2,Main Square Community Centre,34999462,Recreation,35123,100.0,541807.989516,93468.397419,0.029,43.84734999717906,5.559468813537085,3.7807142836323666,1.7155025665649104,10.466611465513152,4.605170185988092
2019,2,Main Street Library,35000340,Library,8664,70.0,75685.400616,12863.787879,0.029,24.592642562756232,3.1055185980405122,3.202447315389345,1.1331807217420067,9.066931788680826,4.248495242049359
2019,2,Maple Leaf Cottage,34999232,Community Center,2842,100.0,10812.977931,2984.471764,0.029,15.020104282378606,2.127637796848346,2.709389589213259,0.7550123487443725,7.952263308657046,4.605170185988092
2019,2,Maria A Shchuka Library,35000341,Library,25475,70.0,325199.709175,29022.513326,0.029,24.932685044030617,2.5587061693943474,3.2161795950664294,0.9395017281522057,10.145452858090925,4.248495242049359
2019,2,Markdale Preschool,34999233,Community Center,1829,100.0,10255.718923,4676.498332,0.029,32.91455500752324,5.074340702317659,3.4939149613851352,1.624196605615335,7.511524648390866,4.605170185988092
2019,2,Mary McCormick Recreation Centre,34999463,Recreation,43099,100.0,1049222.865339,125431.693438,0.029,55.42665377982876,6.296706331683543,4.0150605932138115,1.840026692192891,10.671255073966524,4.605170185988092
2019,2,Masaryk-Cowan Community Recreation Centre,34999234,Community Center,32270,100.0,332890.013161,34160.613602,0.029,21.62148640936969,2.3327037220672757,3.0736875614374974,0.8470279905758826,10.381893285046008,4.605170185988092
2019,2,Matty Eckler Recreation Centre,34999464,Recreation,47383,100.0,583374.635807,110513.012865,0.029,37.221231521963574,4.837459893887428,3.6168793383067954,1.576389767652267,10.766018793563921,4.605170185988092
2019,2,Metro Hall,34999123,Office,787186,70.0,6952203.192839,0.0,0.029,8.83171600211259,0.2561197640612651,2.1783493334598343,-1.3621101155358288,13.576219840009188,4.248495242049359
2019,2,Mount Dennis Community Centre,34999236,Community Center,3003,100.0,40835.014406,5581.606935,0.029,33.44874341385281,3.964862584052281,3.5100142197655586,1.3774711972484752,8.00736706798333,4.605170185988092
2019,2,Mount Dennis Library,35000346,Library,11350,70.0,137141.523429,10768.236471,0.029,22.215532065134802,2.1729415365843177,3.1007916868161063,0.7760817964412691,9.336973022909548,4.248495242049359
2019,2,Mount Pleasant Library,35000347,Library,5829,70.0,88389.409676,11576.796832,0.029,36.374952794949394,4.2549870637975635,3.5938804277574645,1.4480917217851257,8.67060073804555,4.248495242049359
2019,2,Niagara C.C,34999238,Community Center,5296,100.0,66790.567559,0.0,0.029,12.611512001321753,0.36573384803833087,2.5346100477310536,-1.0058494012646093,8.574707097616844,4.605170185988092
2019,2,North Toronto Memorial Community Centre,34999467,Recreation,74820,100.0,1403804.775097,239197.319697,0.029,52.90606989389147,6.685490371768912,3.9685180750774824,1.8999395619053525,11.222840507902138,4.605170185988092
2019,2,Northern District Library,35000351,Library,48654,70.0,2638630.734452,177073.228298,0.029,93.1017555118724,8.564104962789617,4.533693040301512,2.1475796269332275,10.792489304172612,4.248495242049359
2019,2,Oakwood Village Library,35000354,Library,17270,70.0,175431.345778,16653.793333,0.029,20.457085036157498,2.147043776505791,3.0183292790224225,0.7640919083048898,9.756726171140725,4.248495242049359
2019,2,Old City Hall,34999126,Office,350494,70.0,2497053.509709,0.0,0.029,7.1243830413901525,0.20660710820031444,1.9635231317234407,-1.5769363172722222,12.767098866907977,4.248495242049359
2019,2,Palmerston Library,35000355,Library,8493,70.0,251061.496188,0.0,0.029,29.56099095584599,0.8572687377195337,3.3864556190582213,-0.15400382993744186,9.04699757378001,4.248495242049359
2019,2,Pape Danforth Library,35000356,Library,8175,70.0,137852.33255,14322.563909,0.029,35.57398349824098,3.8546009679680733,3.571614570081839,1.3492674914030216,9.008835995765454,4.248495242049359
2019,2,Parkdale Library,35000357,Library,24083,70.0,246465.604345,36472.714153,0.029,26.408428829424906,3.2060618035094466,3.273683233037076,1.165043331453034,10.089261476380335,4.248495242049359
2019,2,Parliament Library,35000358,Library,14634,70.0,192296.531501,16250.404598,0.029,25.000058262104687,2.514256296725912,3.218878155349673,0.9219770527545148,9.591102867443976,4.248495242049359
2019,2,Pelmo Park,34999246,Community Center,2573,100.0,82122.9555,11359.882756,0.029,79.06976421845316,9.406879317441119,4.370330554144068,2.241441263890951,7.8528278122817445,4.605170185988092
2019,2,Perth Dupont Library,35000359,Library,3627,70.0,22472.480929,5812.882385,0.029,23.312397243121037,3.2584088802111943,3.148985289592541,1.1812390026771007,8.196161139282902,4.248495242049359
2019,2,Police Dog Service,35000283,Police Station,9440,168.0,156924.976842,7411.252706,0.029,25.00817327776271,1.9902373704072034,3.2192027025483787,0.6882539132345753,9.152711259139547,5.123963979403259
2019,2,Police Headquarters,35000285,Police Station,425000,168.0,11103061.360355,472701.860124,0.029,38.003569944657215,2.8942330652905857,3.637680101225777,1.0627201589301813,12.959844447906553,5.123963979403259
2019,2,Police Marine Hq,35000286,Police Station,23035,168.0,366337.547888,62880.333454,0.029,45.057499855729105,5.705097002556371,3.8079394486828946,1.741359986246854,10.044770077370018,5.123963979403259
2019,2,Property Dept Workshop,34999127,Office,39170,70.0,113003.255456,84720.464796,0.029,25.984626486527446,4.2385781792529995,3.2575050741614997,1.4442278779246456,10.575666426659877,4.248495242049359
2019,2,Public Health HQ,34999128,Office,111385,70.0,2002894.677948,44929.833333,0.029,22.289763414682767,1.2963518920248236,3.104127533374772,0.2595540826988503,11.620747947498975,4.248495242049359
2019,2,Regent Park,34999249,Community Center,6168,100.0,48335.669129,0.0,0.029,7.836522232328146,0.22725914473751624,2.0587951431306304,-1.4816643058650325,8.727129915243166,4.605170185988092
2019,2,Regent Park Aquatic Centre,34999468,Recreation,30505,100.0,996624.973484,24392.304625,0.029,41.21077813076545,2.483518813822685,3.7186998272584955,0.9096764310641298,10.325645883585953,4.605170185988092
2019,2,Regent Park Community Centre,34999250,Community Center,55004,100.0,831696.277258,1226.793668,0.029,15.358854512985236,0.4813443145354883,2.7316921489610757,-0.7311724343258126,10.915161188842836,4.605170185988092
2019,2,Riverdale Library,35000363,Library,9658,70.0,155990.053474,18505.262352,0.029,36.614853530064195,4.149132380300062,3.600453992233673,1.422899247397539,9.175541866433488,4.248495242049359
2019,2,Runnymede Library,35000364,Library,12034,70.0,162903.137548,22092.316128,0.029,33.14351618705667,3.9191898180804383,3.5008471073675898,1.365884953380198,9.395491255780296,4.248495242049359
2019,2,S Walter Stewart Library,35000365,Library,25847,70.0,349388.053871,22162.697704,0.029,22.675191138225713,2.039184270965412,3.1212714254353844,0.7125498607141105,10.159949819043163,4.248495242049359
2019,2,S.H. Armstrong Community Centre,34999251,Community Center,18277,100.0,218810.342299,24520.406667,0.029,26.300174290231435,2.9243968448858126,3.269575566166758,1.0730882525436134,9.813398717754442,4.605170185988092
2019,2,Sanderson Library,35000366,Library,12702,70.0,206901.952085,16822.516529,0.029,30.433508787176823,3.01654943022154,3.4155442641027274,1.1041136053785559,9.44951474036292,4.248495242049359
2019,2,Scadding Court C.C.,34999469,Recreation,46694,100.0,900229.72771,125917.8225,0.029,48.07966916541741,5.739384056326081,3.8728594092843394,1.7473518973133744,10.751370955745383,4.605170185988092
2019,2,South District Office & Workshop,34999132,Office,13487,70.0,123973.869791,31940.468301,0.029,34.48491667870393,4.81596217321569,3.5405220307198,1.5719358535769383,9.509481537516857,4.248495242049359
2019,2,Spadina Road Library,35000368,Library,3952,70.0,74196.054694,10207.303371,0.029,46.35881950816801,5.5060514579496465,3.8364115545616713,1.7058477524721756,8.281977058867758,4.248495242049359
2019,2,St Albans Boys Club,34999470,Recreation,23293,100.0,268158.76511,72835.486129,0.029,44.90798767731593,6.340684885673764,3.804615678198079,1.8469867887462408,10.055908165231354,4.605170185988092
2019,2,St Clair Silverthorn Library,35000369,Library,4587,70.0,31356.870903,6219.677419,0.029,21.31742440329627,2.802997509938086,3.0595247854003267,1.0306893838262403,8.430981494597171,4.248495242049359
2019,2,St Lawrence Community Recreation Centre,34999471,Recreation,46113,100.0,904151.700484,272073.676366,0.029,82.6209217373166,11.902802498495479,4.414262938252509,2.4767738764660026,10.738850184893042,4.605170185988092
2019,2,St Lawrence Hall,34999133,Office,55413,70.0,904369.368774,66843.583871,0.029,29.20359562767365,2.7905588275429407,3.374291839627412,1.0262418723869593,10.922569502247429,4.248495242049359
2019,2,St Lawrence Library,35000370,Library,4833,70.0,54084.002689,0.0,0.029,11.190565422925719,0.3245263972648459,2.415071050352519,-1.1253883986431439,8.483222671845084,4.248495242049359
2019,2,Sunshine Center for Seniors,34999256,Community Center,2250,100.0,59109.400972,0.0,0.029,26.270844876444446,0.7618545014168889,3.268459764445777,-0.27199968454988604,7.718685495198466,4.605170185988092
2019,2,TPS Station #43/Amelie House,34999138,Office,9365,70.0,88580.053857,33468.761898,0.029,47.6269547173134,7.139595639926427,3.863398876537676,1.9656561416842548,9.144734614878189,4.248495242049359
2019,2,Toronto Island Service Office,34999135,Office,20968,70.0,108653.157235,23641.866667,0.029,17.223783538657,2.3162422466197063,2.846291192557232,0.8399461512269217,9.950752745003243,4.248495242049359
2019,2,Toronto Reference Library,35000374,Library,426535,70.0,7933820.025419,485349.980328,0.029,30.753297655109286,2.725305292525207,3.425997229319204,1.002580455794077,12.963449705852842,4.248495242049359
2019,2,Traffic Services and Garage,35000291,Police Station,297988,168.0,3764608.149515,753220.747103,0.029,39.629131805895,5.222058242348006,3.679564499465399,1.6528916234793907,12.60480849622037,5.123963979403259
2019,2,Trinity Community Recreation Centre,34999473,Recreation,36909,100.0,609521.555387,236097.953869,0.029,84.83155064368907,12.767083759748896,4.440667533078359,2.5468702774612373,10.516210702728278,4.605170185988092
2019,2,University Settlement,34999474,Recreation,47566,100.0,521829.930032,134599.660857,0.029,41.19232872187613,5.754089401615124,3.7182520429478725,1.7499108023070762,10.769873499281642,4.605170185988092
2019,2,Wallace Emerson Community Centre,34999420,Recreation,51882,100.0,1112784.580323,150718.473125,0.029,52.4740347962299,6.202554637494544,3.9603184719449627,1.8249612454921458,10.856727188188485,4.605170185988092
2019,2,Waterfront Neighbourhood Centre,34999262,Community Center,123214,100.0,958721.909451,86867.510543,0.029,15.310491681547877,1.5799781122857954,2.728538324212561,0.45741099395924817,11.721677959989071,4.605170185988092
2019,2,Wellesley Place Employment & Social Services,34999139,Office,52108,70.0,1052794.378355,0.0,0.029,20.20408341051278,0.5859184189048706,3.0058847330130822,-0.5345747159825809,10.861073766817455,4.248495242049359
2019,2,Weston Library,35000376,Library,11944,70.0,152355.4608,15717.611996,0.029,26.81007676802411,2.8978433529400536,3.288777815653843,1.0639667889316997,9.387984339219026,4.248495242049359
2019,2,Wychwood Library,35000379,Library,6381,70.0,94083.448971,0.0,0.029,14.74431107522332,0.4275850211814763,2.6908573185730136,-0.8496021304226493,8.761080103868347,4.248495242049359
2019,2,York Civic Center,34999140,Office,72915,70.0,1005761.754567,117126.850877,0.029,30.94941400169183,3.4858091122150454,3.432354065241888,1.2487001871978005,11.197049658147666,4.248495242049359
2019,2,York Humber Employment & Social Services,34999141,Office,32980,70.0,443222.098806,0.0,0.029,13.439117610855064,0.38973441071479686,2.598169678985452,-0.942289770010211,10.40365659611359,4.248495242049359
2019,2,York Recreation Centre,34999475,Recreation,67879,100.0,1750514.374677,186032.063403,0.029,55.05880775823215,6.012647662204747,4.0084018459789705,1.7938651943327601,11.12548198735986,4.605170185988092
2019,2,Yorkville Library,35000381,Library,9053,70.0,217279.172191,21559.972832,0.029,49.435511105352916,5.27093823084182,3.900669014232697,1.6622083791251834,9.11085147347544,4.248495242049359
2020,3,#11 Police Division,35000256,Police Station,62000,168.0,1061136.896354,36914.084023,0.033,23.47385989870387,1.7085398869010486,3.155887457299547,0.535639138452901,11.03488966402723,5.123963979403259
2020,3,#12 Police Division,35000257,Police Station,25780,168.0,574649.015774,10131.433211,0.033,26.487692880817686,1.4905314475901088,3.2766802055242112,0.39913273259849297,10.157354276493178,5.123963979403259
2020,3,#13 Police Division,35000258,Police Station,20344,168.0,491883.884516,43120.917118,0.033,46.8155367349705,4.869615118595458,3.846215129346394,1.5830149028821492,9.920541307101956,5.123963979403259
2020,3,#14 Police Division,35000259,Police Station,64200,168.0,1138739.394161,21550.338852,0.033,21.322383381625542,1.2301651237072428,3.059757383932508,0.20714840729047282,11.069758489678053,5.123963979403259
2020,3,#51 Police Division,35000268,Police Station,56000,168.0,1646350.716919,176224.625362,0.033,63.00767349616357,7.015304981763017,4.143256520500735,1.9480941882705423,10.933106969717286,5.123963979403259
2020,3,#52 Police Division,35000269,Police Station,71677,168.0,1150825.346032,81863.919104,0.033,28.253582070437098,2.723855979154261,3.3412202485076676,1.0020485158007966,11.179925194094393,5.123963979403259
2020,3,#53 Police Division,35000270,Police Station,52183,168.0,691396.7836460001,57710.417952,0.033,25.0607294976019,2.5617117978289863,3.221302059084213,0.9406757060575567,10.862512050330492,5.123963979403259
2020,3,#55 Police Division,35000272,Police Station,23519,168.0,547103.12213,18265.649412,0.033,31.55662476509035,2.259565268537863,3.451783543651708,0.8151724357267758,10.065563884101888,5.123963979403259
2020,3,175 Memorial Park Ave,34999089,Office,6394,70.0,81184.619829,10510.351672,0.033,30.252608020950895,3.5767091048278075,3.4095823963291267,1.2744431331868102,8.763115329619787,4.248495242049359
2020,3,275 Merton St,34999096,Office,66747,70.0,399790.506024,91067.998228,0.033,20.561174690982966,2.81862422722789,3.0234045737302715,1.0362489032211575,11.108664631432267,4.248495242049359
2020,3,51 Lisgar,34999099,Office,10053,70.0,127796.474968,63237.233548,0.033,79.89357696813289,12.503333265657215,4.380695461157091,2.5259952700130404,9.215626376405421,4.248495242049359
2020,3,53 Strachan Ave,34999100,Office,49213,100.0,254438.513683,0.0,0.033,5.170148409627537,0.17061489751770875,1.642901394032419,-1.7683463234832377,10.8039130952207,4.605170185988092
2020,3,Annette Community Recreation Centre,34999449,Recreation,20774,100.0,287562.279543,0.0,0.033,13.842412609174929,0.4567996161027727,2.6277372564694783,-0.7835104610461786,9.941457483787756,4.605170185988092
2020,3,Annette Street Library,35000296,Library,7806,70.0,166031.651086,8194.942737,0.033,32.48189079133487,2.7186176637990007,3.4806827276180377,1.0001235392858967,8.96264794774056,4.248495242049359
2020,3,Archives and Records Centre,34999102,Office,39590,70.0,409458.060323,48048.397429,0.033,23.30424210317555,2.6727225928711293,3.148635408513895,0.9830976505781481,10.586331840100176,4.248495242049359
2020,3,Armour Heights Community Centre,34999191,Community Center,19773,100.0,165587.493742,27626.207764,0.033,23.296181290725734,2.960316209382997,3.148289454037813,1.0852960901245743,9.892072649720829,4.605170185988092
2020,3,Atlantic Ave Storage Bldg,34999103,Office,43002,70.0,74359.67988699999,29655.561669,0.033,9.094485803263105,1.3818474350592995,2.207668274172086,0.3234213249384802,10.669001905221974,4.248495242049359
2020,3,Beaches Employment & Social Services,34999105,Office,25327,70.0,257236.908025,29153.914661,0.033,22.4503777235551,2.5464321881235836,3.1113074391494,0.9346932375450243,10.13962629934515,4.248495242049359
2020,3,Beaches Library,35000299,Library,8000,70.0,85903.555309,9934.184411,0.033,24.00008060231,2.739798197341,3.1780571887718896,1.0078842670821653,8.987196820661973,4.248495242049359
2020,3,Beaches Recreation Centre,34999451,Recreation,14445,100.0,146093.914162,0.0,0.033,10.113805064866735,0.3337555671406023,2.3139013286799526,-1.097346388835704,9.578103612900335,4.605170185988092
2020,3,Bloor Gladstone Library,35000302,Library,20627,70.0,253243.039452,30333.954775,0.033,27.983210183206474,3.2301617988408884,3.3316046940073933,1.1725322285003756,9.934356176198595,4.248495242049359
2020,3,Centre Island Police Division,35000273,Police Station,1001,168.0,17890.777529,0.0,0.033,17.872904624375625,0.5898058526043956,2.8832858578976697,-0.5279618596179874,6.90875477931522,5.123963979403259
2020,3,Chaplin Crescent Storage,34999107,Office,18299,70.0,165964.3318,19345.275,0.033,20.360231094595335,2.330132587813542,3.0135835420400743,0.8459251705996067,9.814601692527686,4.248495242049359
2020,3,Church Isabella Resident Coop,34999199,Community Center,19106,100.0,905.766,0.0,0.033,0.047407411284413274,0.001564444572385638,-3.048976706292214,-6.460224423807871,9.857757700829954,4.605170185988092
